123	16	110	80	1	64	103	111	16	88	34	97	134	111	47	13	117	146	114	143	146	29	72	7	103	140	18	45	126	3	84	95	143	13	64	89	99	87	78	44	106	136	106	131	51	138	140	1	127	23	3	45	39	69	145	8	134	127	64	122	13	51	69	143	89	131	23	80	114	56	131	
136	104	78	148	84	87	125	125	124	136	148	13	136	114	99	140	64	13	143	78	3	146	148	59	64	60	87	23	138	18	119	146	140	77	99	72	53	69	39	29	123	47	104	13	47	39	110	20	59	79	67	99	56	59	124	45	40	104	21	40	136	23	79	124	83	20	122	99	77	126	56	
21	126	47	45	60	136	72	117	64	43	69	72	64	69	84	44	73	106	116	125	51	117	96	83	127	126	77	89	72	40	139	40	34	78	53	134	34	96	96	88	53	73	116	139	148	20	140	104	95	32	53	73	103	89	32	53	21	145	84	80	80	84	77	99	34	23	120	29	32	29	88	
8	120	104	124	88	119	7	7	1	32	143	136	104	47	69	127	1	135	110	2	106	145	106	7	7	39	136	143	143	104	53	2	122	13	45	45	39	4	29	73	95	72	40	80	43	135	83	148	72	77	64	97	134	23	56	59	89	134	97	53	127	77	40	20	136	34	53	120	1	3	131	
106	138	64	78	119	95	103	29	64	59	114	29	131	16	39	2	84	117	125	4	2	99	51	123	69	56	145	23	131	99	104	96	39	127	88	69	127	110	140	4	145	124	140	120	87	8	123	99	123	119	87	13	23	67	103	139	96	97	1	135	120	116	51	23	73	53	88	95	126	78	125	
134	79	18	39	131	21	127	87	2	32	84	34	39	80	131	78	60	140	60	146	56	138	114	80	84	47	16	40	20	16	78	84	89	7	122	104	77	47	79	21	123	136	126	145	23	34	16	87	145	64	116	138	99	53	8	4	13	67	13	72	123	69	122	89	20	40	21	67	78	119	77	
56	20	1	104	148	114	29	131	44	3	123	95	69	40	64	134	138	23	78	88	21	103	95	110	131	40	114	146	125	34	116	145	2	104	127	87	51	88	56	127	106	140	125	104	80	119	95	134	116	7	125	138	126	88	3	127	73	104	96	116	146	125	78	32	8	78	3	80	77	32	3	
104	79	59	78	53	84	87	148	140	126	148	21	140	103	143	8	60	20	7	69	20	127	117	78	145	78	79	73	40	23	104	69	89	20	67	32	20	88	23	89	80	125	84	47	4	53	116	140	56	56	73	148	83	45	2	126	78	69	138	111	135	120	119	18	136	89	53	72	45	119	40	
67	4	114	123	21	146	7	87	123	125	123	78	60	29	39	127	56	60	110	114	114	116	45	123	135	88	34	122	125	146	148	120	53	79	111	125	126	73	89	4	8	60	32	64	64	78	34	8	138	139	110	83	88	45	32	145	146	79	56	139	134	89	53	140	73	140	43	77	146	13	95	
88	120	8	2	45	84	53	136	131	126	127	120	8	120	29	114	117	83	106	23	120	67	29	117	47	106	148	131	110	123	69	134	146	110	139	140	44	23	18	117	18	40	13	139	84	39	88	117	146	80	34	111	43	99	73	60	47	111	106	23	124	119	16	3	117	34	69	29	73	148	72	
104	110	140	39	83	43	29	80	60	13	148	56	56	29	34	21	117	77	79	23	7	21	146	110	21	7	79	20	72	1	84	7	97	44	136	87	44	97	104	106	1	120	83	122	72	111	131	47	148	79	3	97	44	104	60	45	148	104	135	124	117	119	114	79	116	139	145	104	99	119	83	
16	135	23	110	114	114	32	124	125	145	106	99	146	87	69	117	53	123	88	51	89	60	127	131	96	34	32	138	103	103	122	34	2	18	123	39	127	146	96	104	20	34	96	116	97	56	96	18	96	146	2	117	4	51	138	143	117	44	59	47	106	119	140	140	83	116	125	143	124	4	32	
124	3	145	122	39	87	120	29	126	99	78	60	123	53	134	96	51	148	111	97	64	96	39	145	139	16	131	21	127	110	138	89	3	123	124	140	21	126	87	39	104	72	99	32	3	59	138	145	67	34	47	47	122	79	148	32	47	51	23	106	96	60	32	13	67	138	7	40	77	116	78	
125	39	79	59	72	8	4	73	34	77	21	106	125	87	67	117	99	84	146	23	95	8	135	119	140	83	79	140	103	29	96	53	39	89	3	53	126	47	2	126	122	117	4	34	114	145	83	67	39	44	95	84	114	4	20	96	23	43	87	78	51	104	139	4	117	1	88	123	80	45	1	
67	131	83	135	67	4	32	96	7	29	120	122	87	83	117	44	111	16	110	140	123	116	21	39	84	110	43	127	111	119	53	34	127	119	89	103	18	80	88	56	45	99	16	103	34	148	146	104	80	125	84	7	124	64	72	83	145	114	116	39	40	53	18	34	59	146	140	89	122	20	4	
3	67	13	59	79	80	40	148	84	97	7	4	135	53	44	59	117	8	80	53	117	146	73	95	104	13	67	83	148	67	97	29	97	120	138	78	111	124	114	16	114	138	47	139	59	104	8	29	125	20	148	73	44	79	140	87	60	124	143	21	34	88	134	67	34	88	4	60	99	79	99	
88	7	114	83	83	145	47	126	87	116	116	29	73	146	95	8	45	103	72	95	120	2	2	125	111	122	23	125	145	67	80	139	13	4	8	40	1	120	64	2	47	126	148	131	89	139	77	139	69	119	80	99	146	123	2	32	104	16	80	78	1	117	53	123	32	122	135	104	148	47	2	
131	34	13	135	139	89	64	73	78	134	77	127	96	2	136	140	51	114	139	47	51	67	110	67	106	127	13	103	53	138	122	3	21	73	40	44	140	127	21	140	77	29	13	8	134	136	7	83	87	131	16	34	110	18	73	8	117	136	139	122	87	3	125	148	139	2	56	131	106	97	67	
84	44	124	124	106	110	8	79	80	34	89	143	139	51	44	103	139	143	3	78	59	119	45	21	40	8	146	18	59	47	95	34	117	125	124	4	134	88	43	116	125	21	73	89	96	29	21	87	13	51	89	126	64	4	80	7	119	148	143	134	23	88	104	126	23	99	80	110	78	95	148	
148	20	143	29	140	60	23	73	40	23	72	51	64	127	117	3	44	148	2	96	8	21	13	80	79	16	126	64	56	127	7	64	45	96	103	143	73	97	72	8	4	116	64	47	87	87	120	84	67	78	4	146	53	99	7	23	84	32	143	29	145	80	29	135	45	20	8	87	3	73	104	
51	123	95	78	16	104	145	135	16	136	79	125	125	134	95	7	39	124	60	95	124	136	122	87	47	127	1	97	89	134	64	64	96	29	21	32	60	16	69	56	39	146	104	148	84	125	135	34	23	123	45	136	53	138	51	87	146	32	44	143	136	139	43	80	34	73	72	56	2	143	97	
99	87	78	103	2	123	13	117	72	123	18	97	51	69	53	79	120	13	97	116	79	44	123	73	96	73	1	51	110	139	116	134	140	44	23	87	131	148	136	146	32	20	32	21	116	97	77	56	110	116	3	148	123	16	103	32	135	125	73	117	87	127	139	138	77	69	95	60	60	32	43	
45	21	73	125	116	126	73	145	59	29	77	120	2	123	34	8	3	96	40	127	140	125	138	29	148	119	72	143	59	72	60	122	114	122	87	148	53	117	120	95	99	44	140	21	32	60	127	119	60	88	146	134	29	29	134	40	89	3	80	140	60	34	140	43	64	104	111	43	83	29	44	
122	53	18	60	67	20	117	44	34	148	103	117	96	124	143	116	88	88	64	23	84	117	111	104	103	64	87	140	120	134	96	97	79	80	34	140	23	126	56	4	34	148	73	111	4	143	56	64	114	7	95	60	29	119	138	103	143	134	77	69	77	114	51	56	89	69	80	1	135	43	40	
53	23	106	99	21	69	127	84	143	7	126	140	136	29	83	117	131	143	8	78	136	84	110	140	111	34	2	3	97	53	60	3	134	72	2	16	103	3	2	45	95	140	135	13	47	18	79	114	136	23	13	69	79	123	111	69	120	116	84	44	134	73	104	21	18	40	117	140	8	116	4	
77	131	126	16	21	1	145	20	78	32	72	111	59	8	72	97	2	21	120	127	116	123	78	56	45	88	145	145	126	96	69	67	145	127	123	18	124	122	21	103	79	7	72	80	87	8	140	18	53	39	34	123	106	140	45	77	21	119	138	135	139	146	39	135	99	60	80	97	122	53	43	
114	104	60	122	114	110	18	127	51	1	134	114	77	44	116	136	51	20	127	138	125	119	139	97	122	7	106	119	148	60	87	120	136	140	18	123	16	56	67	122	51	4	18	78	117	40	69	122	1	116	138	78	7	114	29	16	89	106	96	18	51	140	127	104	145	56	56	88	45	103	146	
95	97	134	123	124	103	60	103	40	18	114	87	124	84	111	64	89	103	127	95	45	97	73	2	16	131	123	4	114	32	124	117	148	29	122	59	44	97	16	8	47	13	126	40	131	123	99	148	138	21	110	7	120	103	122	40	111	77	106	8	77	16	64	47	51	21	18	126	139	47	16	
34	51	60	44	59	103	78	120	114	96	8	34	23	53	135	20	23	87	67	44	84	53	110	120	96	60	134	56	96	78	146	114	84	140	77	8	2	40	146	116	8	56	124	67	47	97	43	134	127	95	110	119	134	140	4	140	53	126	8	4	127	16	59	143	7	8	87	122	136	88	2	
84	20	67	138	87	64	120	138	125	146	73	146	111	145	78	51	124	127	97	136	87	3	45	13	104	103	125	56	72	84	64	73	43	143	21	69	13	60	87	16	135	97	45	124	3	125	148	139	72	34	145	88	40	116	23	111	43	21	18	143	89	114	97	136	138	64	138	64	18	143	2	
145	131	45	79	72	131	59	97	44	73	60	84	116	134	127	120	96	84	140	143	103	145	124	126	119	131	67	45	125	117	72	140	135	111	138	139	67	72	60	73	120	56	123	88	18	16	45	67	45	80	43	45	136	146	139	125	123	84	69	99	60	34	29	83	13	96	138	4	51	21	69	
64	135	126	83	127	1	1	84	99	99	45	8	124	96	80	79	131	64	103	2	140	140	84	117	23	89	124	72	114	79	134	140	131	148	43	29	20	89	32	122	83	131	104	120	135	83	44	96	96	126	3	120	111	87	73	72	45	136	44	39	69	79	44	53	53	18	40	143	67	123	34	
40	88	39	111	47	148	126	126	69	51	125	21	43	78	44	126	139	29	104	16	34	104	87	87	83	79	83	136	134	13	80	64	135	106	13	88	138	136	126	29	139	95	148	44	79	131	140	78	47	40	44	119	67	148	87	79	95	87	148	111	117	72	32	119	87	99	8	131	13	51	122	
60	23	145	7	40	59	89	96	2	146	146	59	106	16	59	34	53	20	39	103	97	77	96	67	13	111	123	67	83	20	148	51	45	146	95	84	18	138	111	72	111	72	96	7	122	80	124	134	78	29	2	123	80	87	73	72	4	72	104	117	143	53	7	60	34	87	143	96	83	84	140	
73	4	135	20	123	83	45	59	96	67	88	148	44	104	44	103	124	122	140	84	34	114	2	79	77	43	140	125	64	72	80	29	123	143	104	110	111	122	77	145	99	138	83	106	83	4	69	106	83	60	77	83	23	87	16	83	40	122	60	127	114	7	44	72	64	73	7	20	53	122	123	
135	106	32	47	44	84	131	1	103	127	136	83	140	29	110	114	131	106	72	146	99	124	136	23	89	139	131	59	135	60	20	7	56	139	84	51	126	18	78	117	131	131	72	67	103	51	79	131	89	131	83	84	39	59	131	51	7	95	60	95	110	60	23	43	146	125	73	120	104	18	84	
20	95	64	99	148	69	117	136	88	135	72	104	145	99	20	23	89	77	88	131	116	89	1	120	3	59	39	140	119	99	32	60	119	67	84	56	21	131	106	122	106	40	97	4	95	53	20	96	123	131	104	114	96	13	21	143	32	134	120	44	59	131	135	126	136	77	131	122	56	117	116	
16	139	73	39	136	124	78	44	126	40	60	136	2	111	145	126	47	78	104	131	143	143	139	40	117	97	79	96	123	124	145	120	39	13	83	47	8	77	8	18	56	43	122	43	78	8	2	111	51	80	60	20	148	96	40	145	120	18	95	45	16	78	124	106	116	89	47	84	8	143	116	
110	32	138	120	79	135	32	126	138	114	44	44	23	59	87	44	146	127	103	136	40	125	20	123	72	84	78	104	72	145	88	59	140	8	18	59	88	56	21	138	83	125	72	72	83	136	79	139	1	140	77	4	18	143	73	79	21	126	116	53	131	8	127	84	110	123	64	119	106	13	59	
116	148	148	80	20	32	64	34	146	39	123	51	51	116	119	64	67	56	60	2	16	59	78	135	110	73	7	123	21	104	73	78	111	16	77	51	97	72	78	39	64	117	116	16	47	16	13	47	120	111	131	3	87	97	29	89	123	23	136	45	127	47	131	83	80	87	53	120	20	87	72	
79	53	56	89	56	125	135	67	4	13	96	72	7	77	119	134	3	56	43	146	79	80	99	67	136	73	88	8	67	7	140	114	84	45	84	64	104	64	39	139	119	39	8	64	79	43	124	106	134	148	104	8	126	84	45	29	87	106	56	34	117	127	134	69	134	73	134	148	124	131	53	
134	43	67	126	134	95	59	124	104	2	51	59	87	146	13	64	39	119	53	148	2	8	47	131	145	56	119	87	69	97	146	53	97	20	122	110	3	83	34	119	80	104	73	51	13	64	43	34	146	45	67	106	119	43	47	146	59	47	32	124	138	78	97	16	114	134	117	13	21	7	138	
83	56	99	21	20	143	67	138	87	125	106	84	16	104	87	45	114	77	56	79	80	116	104	29	84	148	114	88	119	84	96	56	77	51	116	2	120	56	117	127	56	119	145	3	67	16	3	87	16	95	80	34	7	145	88	51	73	56	3	97	34	146	64	51	69	125	4	123	125	20	39	
140	114	73	44	53	39	134	127	117	64	32	47	139	97	29	78	67	60	3	69	32	43	89	99	99	80	88	124	95	146	13	117	47	127	77	60	83	106	59	148	69	7	78	99	67	3	83	143	72	1	135	127	125	111	122	110	106	47	40	51	99	4	79	124	45	29	145	4	120	146	79	
138	97	16	84	73	127	87	99	72	16	146	120	89	139	67	143	64	64	134	1	135	7	84	56	139	106	2	16	83	110	1	53	111	114	123	69	73	69	126	21	146	87	43	95	131	99	114	18	78	79	148	23	69	124	96	116	135	88	143	96	117	1	88	125	84	16	122	103	117	67	2	
122	89	135	83	139	2	114	146	120	51	146	120	18	148	56	123	97	135	67	40	72	134	77	111	16	89	60	126	122	106	60	116	140	111	43	96	2	51	124	134	69	7	4	47	136	79	60	84	77	143	4	8	60	131	47	106	119	111	87	138	3	134	126	77	79	3	97	47	126	1	34	
59	99	3	114	18	83	135	117	96	53	120	122	78	145	117	135	51	97	67	96	16	136	125	69	1	139	40	8	47	69	2	99	29	122	3	73	84	60	110	97	122	39	51	106	136	72	95	89	51	8	7	87	136	87	123	122	123	114	20	126	135	44	124	56	110	106	84	44	131	39	145	
125	139	116	7	140	13	134	67	135	140	7	64	95	56	126	40	104	83	103	145	127	32	53	8	148	69	43	134	103	20	59	21	89	140	72	60	2	21	67	143	127	84	146	77	104	72	73	21	84	4	77	120	119	67	21	77	116	60	77	140	88	77	59	88	126	47	119	2	77	136	45	
117	84	3	67	103	4	29	56	97	99	138	95	117	99	72	84	51	95	117	80	114	73	67	114	4	39	89	122	123	23	119	140	146	4	140	119	16	124	59	32	131	97	60	69	103	39	127	40	3	44	117	29	89	114	43	114	45	124	103	104	29	136	122	119	47	56	114	7	84	143	123	
146	83	16	34	56	88	78	103	69	7	51	96	60	59	7	145	117	125	59	32	135	97	83	134	124	32	145	143	84	18	106	13	95	116	134	43	60	84	40	143	16	18	40	69	143	80	140	103	111	95	97	16	7	117	23	136	84	122	114	124	103	95	97	145	8	59	39	131	146	122	111	
44	47	111	51	136	96	136	127	73	34	67	80	136	16	78	106	16	125	13	120	126	18	53	103	80	138	148	99	77	146	134	32	148	123	146	117	13	136	95	88	122	124	97	124	3	114	124	111	136	97	117	44	83	47	4	79	148	1	13	20	73	140	43	59	110	143	43	138	148	114	104	
117	32	78	134	47	60	45	7	20	8	21	21	99	145	32	51	8	34	69	136	148	127	34	104	127	87	122	99	123	21	139	16	95	69	139	95	64	139	138	13	2	21	3	146	111	69	51	80	104	116	127	69	127	29	97	23	73	110	134	124	7	126	83	56	56	139	67	34	59	47	79	
117	139	110	43	69	143	116	3	51	64	110	83	72	18	8	95	114	51	72	123	1	29	131	3	43	20	123	23	21	125	59	83	20	124	23	114	123	134	18	73	97	51	4	140	4	140	59	106	18	146	64	104	51	122	104	40	64	18	67	32	145	143	20	134	119	87	67	131	32	103	103	
3	143	111	84	2	39	104	34	134	138	117	69	111	134	77	87	47	3	47	95	2	18	88	135	117	45	2	16	88	43	104	4	148	78	59	125	18	80	44	97	131	135	2	117	83	125	72	47	122	13	136	84	8	123	131	138	4	56	116	120	87	77	79	88	64	73	96	18	45	138	60	
127	116	111	4	131	88	110	106	40	60	69	103	117	77	18	43	32	79	145	32	20	104	23	8	64	95	127	125	3	21	89	96	64	69	34	103	89	138	13	80	103	95	131	53	114	103	96	47	78	60	123	67	96	34	122	18	89	80	116	126	21	124	64	20	126	136	120	29	95	126	21	
123	88	69	96	32	145	131	67	143	111	79	96	56	146	88	44	140	51	59	143	97	138	18	126	7	78	84	97	134	45	60	106	104	64	4	135	126	134	95	146	106	72	80	43	123	45	84	131	120	56	77	146	122	21	96	87	7	116	83	4	80	83	146	126	78	64	99	64	84	29	4	
89	120	21	64	43	116	106	80	99	1	21	114	106	3	114	114	59	95	110	87	40	123	7	131	53	7	72	119	3	53	145	136	120	84	122	127	51	78	114	135	83	80	13	134	120	40	44	116	117	143	134	78	78	7	111	40	126	60	29	51	89	110	120	80	122	110	77	126	21	146	39	
78	80	127	143	69	117	104	59	125	125	136	124	67	126	29	122	96	47	122	119	116	64	89	45	111	23	51	83	79	125	135	84	60	69	89	114	95	127	43	23	20	79	116	56	97	32	51	127	45	125	13	79	120	51	83	78	103	89	7	117	103	114	29	60	106	16	83	8	124	145	23	
67	16	103	78	146	95	47	8	60	59	148	3	139	40	40	34	21	79	56	80	116	60	20	2	29	84	43	1	103	83	88	1	20	97	67	120	148	73	72	143	13	116	20	135	136	140	56	40	114	140	95	88	1	78	140	1	29	104	16	84	56	73	43	59	135	69	73	146	1	140	145	
89	34	126	116	146	78	120	95	29	3	111	56	69	136	114	8	32	13	16	126	3	84	40	72	143	20	134	96	140	80	99	99	51	103	110	21	2	95	99	104	116	106	124	39	124	20	135	99	2	127	106	45	59	148	95	77	32	120	44	114	16	131	3	148	60	18	73	99	148	119	3	
64	119	73	13	110	135	126	148	136	104	56	59	2	56	3	56	53	126	84	134	13	89	127	79	78	16	116	73	106	69	18	45	131	103	117	136	40	140	103	16	134	39	136	99	146	43	88	56	78	29	124	60	96	88	125	117	95	145	45	89	72	29	143	143	116	136	8	87	29	64	111	
78	135	29	104	125	3	2	43	53	117	47	127	111	136	51	60	64	78	122	97	99	123	116	116	44	1	73	59	21	140	135	140	32	123	114	145	47	148	53	39	124	44	88	110	88	3	127	18	47	53	114	39	23	73	110	59	123	69	103	117	53	21	87	99	117	59	73	40	1	1	60	
127	20	114	95	73	23	43	40	122	18	96	78	44	134	8	2	116	34	120	59	95	20	43	79	67	126	1	124	117	34	110	139	43	78	44	111	148	67	39	87	79	134	23	34	3	125	116	16	106	51	97	51	106	143	106	7	39	78	120	131	56	3	67	23	47	106	136	43	131	127	99	
96	146	126	123	124	32	111	140	96	2	72	124	59	59	72	16	72	122	124	51	59	39	123	148	124	143	79	53	95	79	117	59	32	106	83	84	103	73	88	148	77	47	79	124	45	146	131	34	146	32	53	43	87	146	21	59	67	77	29	120	138	125	80	103	4	69	127	134	78	111	120	
145	111	64	79	134	51	69	77	23	39	72	135	77	72	20	43	43	32	114	95	122	99	16	39	8	127	110	116	84	60	139	139	138	79	20	103	114	126	43	4	39	87	110	139	2	13	1	18	117	88	53	96	140	119	2	95	34	135	23	138	4	87	89	95	51	117	78	43	4	123	84	
134	4	20	127	8	95	95	117	34	116	21	127	138	88	77	145	134	43	73	34	140	148	97	29	80	53	43	21	53	139	2	120	111	127	1	103	89	16	20	146	34	44	23	43	79	116	97	117	64	53	84	83	7	4	1	56	8	23	138	13	21	122	97	23	122	29	122	23	87	119	73	
44	119	72	43	148	13	8	56	126	97	103	43	127	51	136	83	40	34	40	3	104	122	126	97	18	45	67	89	95	34	126	43	16	110	123	117	47	47	80	29	136	56	16	79	16	117	47	103	148	111	67	111	18	122	72	140	95	29	72	111	95	123	16	88	106	117	2	126	53	13	73	
140	21	138	40	116	138	139	136	1	8	34	106	110	99	72	73	111	145	56	114	78	73	106	124	87	18	64	43	119	89	60	136	104	110	106	124	134	148	89	103	148	69	95	110	40	69	13	51	29	13	7	127	136	96	88	97	60	64	45	47	34	117	96	40	43	119	148	32	145	146	34	
3	122	67	87	119	148	7	143	145	104	45	39	21	8	120	136	97	51	89	95	13	89	13	122	126	139	39	60	59	69	80	97	23	131	32	47	139	120	43	23	44	135	143	7	78	114	23	117	87	79	7	7	123	64	96	106	40	131	39	145	64	134	89	45	124	143	125	110	2	51	1	
140	16	87	148	7	116	39	18	110	124	104	13	16	114	18	120	4	111	103	143	60	134	2	139	59	110	146	18	59	146	127	8	97	21	84	111	96	125	114	104	135	103	18	135	116	43	120	69	32	87	51	125	80	120	56	67	73	72	84	73	80	143	145	136	120	99	114	111	53	124	44	
44	39	120	21	87	139	69	43	18	127	51	67	123	39	134	80	106	8	59	87	72	72	43	104	73	83	84	134	32	99	119	32	84	51	67	53	8	99	99	69	117	120	88	127	47	97	43	88	8	116	78	103	145	134	44	111	99	53	8	96	20	143	80	77	23	43	143	120	44	83	64	
8	56	7	131	135	80	110	148	2	146	18	8	125	34	53	23	134	106	69	77	110	8	2	83	127	131	127	44	3	103	8	111	126	135	126	79	111	99	23	135	96	122	119	122	103	103	146	56	114	127	39	146	96	29	148	44	138	140	1	103	87	114	125	127	136	116	84	78	104	111	53	
84	2	34	3	120	89	3	95	84	44	47	79	139	111	106	39	79	131	59	111	80	39	20	103	64	123	123	125	83	97	84	125	21	45	44	96	1	145	126	3	44	87	80	139	51	2	122	84	124	47	135	120	51	47	79	73	104	134	53	45	7	146	95	143	18	87	95	117	106	23	23	
120	29	116	59	117	78	146	110	34	1	64	126	77	13	4	122	124	88	95	7	72	104	21	126	138	139	139	3	1	136	126	134	47	43	80	99	34	32	95	73	60	110	123	4	99	97	136	67	67	8	3	21	111	103	135	139	7	3	146	51	13	53	120	72	114	135	145	120	13	83	53	
29	7	111	21	69	139	95	69	21	148	125	104	56	136	148	43	79	88	111	88	39	56	103	43	69	114	124	95	95	16	120	97	78	78	83	79	29	32	148	29	43	116	4	51	120	73	123	148	77	106	60	110	88	78	117	127	16	117	21	89	7	139	123	89	127	7	131	127	51	84	32	
99	83	29	143	29	56	116	83	44	111	96	135	143	89	123	87	87	88	126	143	135	139	87	124	4	88	111	87	72	77	60	8	64	83	111	131	123	84	134	77	69	83	72	18	131	45	126	131	126	88	64	140	120	8	43	120	138	99	1	20	67	136	87	131	143	43	83	80	140	39	97	
73	138	18	69	44	51	127	73	29	77	53	135	1	69	78	103	59	117	124	79	29	4	45	110	135	7	13	3	136	114	119	145	72	69	34	116	122	2	125	145	88	80	131	34	21	67	43	59	44	44	120	95	124	32	125	1	134	103	131	60	127	72	88	103	143	127	78	126	140	122	60	
88	110	3	125	111	131	135	119	111	23	60	47	106	99	140	103	53	111	88	97	16	67	119	136	45	13	21	136	117	69	140	51	125	44	89	34	29	114	53	120	40	16	1	117	120	138	96	23	148	135	148	53	39	43	106	96	73	123	73	60	139	87	43	18	44	77	123	67	39	103	95	
1	136	110	139	45	40	18	131	8	145	39	8	84	8	47	73	8	53	117	104	32	60	21	106	18	72	77	21	138	77	13	7	96	139	78	43	80	104	78	87	87	29	43	34	8	7	103	125	4	89	125	7	124	97	45	134	1	104	3	103	139	136	138	99	89	89	120	21	123	140	117	
114	135	79	116	111	72	7	122	140	110	143	148	110	4	116	3	97	103	32	97	127	69	122	104	138	135	56	29	47	2	123	140	23	69	77	32	103	97	34	20	64	45	96	135	16	32	23	143	59	97	1	16	67	88	80	39	83	110	95	77	135	104	18	88	114	80	139	60	18	122	44	
116	106	80	60	84	114	119	83	134	32	99	145	148	136	8	64	34	4	64	78	18	78	138	72	106	127	123	39	143	51	125	16	29	99	8	7	83	104	3	99	126	139	124	140	51	97	67	51	131	21	145	8	77	79	95	87	119	1	72	32	56	119	51	88	131	124	139	127	23	77	53	
40	84	18	103	110	126	140	95	126	106	145	1	117	21	56	139	131	1	4	88	79	138	47	69	104	95	89	124	59	3	111	146	34	110	29	127	104	56	8	120	8	106	51	56	23	80	44	145	43	127	111	80	103	51	89	146	32	72	69	51	117	119	23	60	110	59	18	3	127	126	120	
77	2	51	3	89	99	13	69	43	69	72	126	139	79	56	116	32	39	143	69	123	3	126	122	120	16	97	125	7	134	13	110	143	34	45	114	123	43	80	104	72	13	45	60	122	73	120	73	120	127	87	20	148	21	89	21	78	87	79	123	29	67	47	8	67	39	59	87	47	34	20	
96	103	39	83	110	125	51	103	53	135	119	69	44	123	111	127	1	95	87	143	45	125	110	20	136	139	78	21	8	97	29	73	83	77	83	16	119	135	127	7	16	131	73	47	16	126	64	60	134	119	44	84	103	4	51	64	114	45	16	111	43	8	87	44	3	134	148	143	29	125	99	
95	29	138	96	123	79	7	97	148	110	40	125	77	135	89	13	39	99	72	56	116	96	135	78	39	8	84	34	84	104	45	111	110	97	23	84	110	148	13	116	88	110	47	145	131	135	8	53	95	88	126	72	119	135	140	13	126	80	60	64	95	45	79	79	29	83	32	134	114	120	136	
106	120	135	18	103	51	45	32	45	29	126	1	134	104	43	139	39	44	148	140	13	116	125	64	126	111	64	97	18	44	23	39	53	116	138	87	123	4	99	146	43	145	23	124	139	127	7	8	138	139	134	97	116	117	43	127	78	99	117	45	119	16	136	138	116	67	146	89	146	83	44	
134	83	148	69	106	40	135	95	148	3	56	69	60	1	56	96	45	99	3	53	3	73	23	126	43	146	97	29	77	145	73	106	140	96	131	45	146	110	44	7	3	117	143	96	106	143	110	140	99	96	124	120	34	135	97	13	104	146	1	2	117	96	60	146	34	77	84	64	104	83	106	
139	77	60	59	148	96	124	51	143	148	44	134	64	64	89	51	110	80	16	73	136	83	88	89	18	45	146	146	134	56	39	114	79	148	117	114	7	7	20	4	111	59	78	88	111	40	125	87	79	51	77	87	139	97	83	106	77	44	111	136	56	18	114	56	104	123	88	89	97	148	124	
67	104	148	67	127	148	97	53	134	29	44	139	148	8	148	21	136	114	34	3	114	95	51	72	123	140	53	67	20	1	143	114	80	18	69	32	4	4	34	2	145	145	67	34	13	64	111	47	78	40	134	8	16	134	88	103	89	3	4	29	114	20	84	88	73	103	134	136	1	2	67	
87	77	67	32	146	83	117	131	110	44	72	138	138	84	69	21	127	131	59	123	13	8	146	56	146	23	106	111	136	138	78	69	116	67	110	140	111	136	124	67	23	40	72	56	8	139	116	51	140	83	78	32	29	1	114	59	40	140	16	53	21	43	53	114	1	1	131	79	104	64	116	
51	43	64	99	127	116	7	119	125	110	44	119	143	1	99	120	13	7	114	83	69	99	60	34	99	111	51	119	4	67	140	87	34	45	16	104	127	95	84	44	136	80	7	97	122	79	110	124	84	99	39	72	64	60	111	56	148	120	4	39	16	13	117	79	146	16	145	131	32	2	136	
97	138	32	127	114	56	20	131	122	116	3	122	29	134	20	134	124	20	97	3	139	60	95	120	140	138	56	39	114	34	119	88	43	1	13	126	79	111	138	95	39	103	60	83	103	146	145	119	97	97	87	29	106	117	59	127	45	95	21	120	88	84	73	139	120	138	138	78	59	134	87	
3	119	95	32	126	64	29	146	18	106	126	106	148	67	120	88	51	127	45	56	124	120	111	126	97	64	64	21	143	124	114	20	1	116	87	53	34	119	73	140	64	146	1	45	60	29	103	78	125	3	64	79	119	29	126	139	20	56	140	83	67	138	148	44	123	127	117	125	32	104	43	
23	39	39	53	43	87	96	99	72	1	110	77	117	95	114	136	96	134	116	73	117	13	69	116	120	125	80	7	111	43	80	126	73	138	87	103	126	124	3	43	3	3	99	60	44	21	145	110	111	122	126	80	45	39	127	146	59	56	123	64	89	119	87	96	47	117	32	78	140	136	45	
88	136	73	146	45	40	64	122	106	53	4	111	18	60	110	40	89	106	1	43	16	139	88	119	79	18	67	125	78	16	51	104	29	60	32	103	111	16	139	120	134	124	53	44	87	124	64	114	87	84	32	136	4	43	88	134	8	51	44	18	148	77	47	18	3	13	32	122	96	126	67	
139	117	69	116	47	131	97	131	88	60	89	106	103	99	117	29	2	80	34	83	95	146	59	32	145	1	56	139	135	64	104	39	122	84	3	72	131	131	122	78	120	145	2	47	110	7	45	126	4	122	53	59	96	77	64	126	8	84	103	123	45	126	106	114	59	120	99	34	126	43	84	
1	125	32	111	123	16	131	89	146	103	104	99	3	87	79	139	1	88	89	45	29	111	59	116	34	123	123	140	16	131	59	89	78	103	23	2	59	114	84	8	104	21	34	78	88	134	99	77	78	44	124	40	117	53	79	69	126	122	106	138	39	123	88	45	1	60	72	32	106	135	39	
